"SuccessfulBool","goal","pledged","staff_pick","backers_count","name_len","name_len_clean","blurb_len","blurb_len_clean","deadline","state_changed_at","created_at","launched_at","deadline_month","deadline_day","deadline_yr","deadline_hr","state_changed_at_month","state_changed_at_day","state_changed_at_yr","state_changed_at_hr","created_at_month","created_at_day","created_at_yr","created_at_hr","launched_at_month","launched_at_day","launched_at_yr","launched_at_hr"
0,500,237,0,8,8,7,20,12,"2015-05-19 16:00:49","2015-05-19 16:00:49","2015-04-19 11:58:48","2015-04-19 16:00:49",5,19,2015,16,5,19,2015,16,4,19,2015,11,4,19,2015,16
0,10000,4303,0,105,6,5,18,13,"2015-10-21 18:00:00","2015-10-21 18:00:15","2014-11-26 10:31:38","2015-09-23 16:01:01",10,21,2015,18,10,21,2015,18,11,26,2014,10,9,23,2015,16
0,19770,187,0,5,6,6,20,9,"2016-08-26 19:44:17","2016-08-26 19:44:17","2016-07-22 01:36:18","2016-07-22 19:44:17",8,26,2016,19,8,26,2016,19,7,22,2016,1,7,22,2016,19
0,45000,1729,0,33,6,6,20,12,"2015-07-14 18:15:57","2015-07-14 18:15:59","2015-02-22 13:19:30","2015-06-09 18:15:57",7,14,2015,18,7,14,2015,18,2,22,2015,13,6,9,2015,18
0,39000,5121,0,30,4,4,18,15,"2016-12-15 06:06:51","2016-12-15 06:06:51","2016-11-01 20:17:36","2016-11-15 06:06:51",12,15,2016,6,12,15,2016,6,11,1,2016,20,11,15,2016,6
0,93000,2787,0,16,8,8,19,15,"2016-04-09 12:53:35","2016-04-09 12:53:35","2016-03-06 11:16:04","2016-03-10 12:53:35",4,9,2016,12,4,9,2016,12,3,6,2016,11,3,10,2016,12
0,8890,1925,0,30,7,5,23,14,"2016-06-22 01:59:00","2016-06-22 01:59:01","2016-04-03 01:49:27","2016-05-19 10:05:07",6,22,2016,1,6,22,2016,1,4,3,2016,1,5,19,2016,10
0,50000,2187,0,60,8,7,20,12,"2015-04-21 22:55:46","2015-04-21 22:55:49","2015-01-03 21:43:18","2015-03-21 22:55:46",4,21,2015,22,4,21,2015,22,1,3,2015,21,3,21,2015,22
0,2e+05,3621,0,36,6,5,21,15,"2016-09-06 10:13:00","2016-09-06 10:13:00","2016-07-02 18:51:55","2016-08-02 10:13:00",9,6,2016,10,9,6,2016,10,7,2,2016,18,8,2,2016,10
0,50000,5827,0,47,6,5,10,7,"2016-03-18 01:36:52","2016-03-18 01:36:52","2015-10-05 02:17:00","2016-02-02 01:36:52",3,18,2016,1,3,18,2016,1,10,5,2015,2,2,2,2016,1
0,20000,18343,0,131,9,9,13,8,"2014-09-27 17:38:00","2014-09-27 17:38:00","2014-08-07 12:54:16","2014-08-27 11:02:54",9,27,2014,17,9,27,2014,17,8,7,2014,12,8,27,2014,11
0,30000,26,0,2,9,7,21,14,"2015-02-18 22:35:43","2015-02-18 22:35:47","2014-12-26 21:18:10","2015-01-19 22:35:43",2,18,2015,22,2,18,2015,22,12,26,2014,21,1,19,2015,22
0,18000,139,0,5,8,8,23,11,"2017-02-25 22:50:42","2017-01-26 22:50:43","2016-12-07 10:30:00","2017-01-26 22:50:42",2,25,2017,22,1,26,2017,22,12,7,2016,10,1,26,2017,22
1,20000,41869,1,1049,5,5,21,17,"2014-08-19 08:00:00","2014-08-19 08:00:11","2014-07-08 14:01:27","2014-07-10 03:04:00",8,19,2014,8,8,19,2014,8,7,8,2014,14,7,10,2014,3
1,70000,296588,1,2257,9,8,22,16,"2014-11-13 09:26:23","2014-11-13 09:26:24","2014-10-11 10:53:23","2014-10-14 09:26:23",11,13,2014,9,11,13,2014,9,10,11,2014,10,10,14,2014,9
1,50000,90164,1,637,8,6,23,16,"2015-06-26 09:46:46","2015-06-26 09:46:48","2014-06-18 14:23:52","2015-05-12 09:46:46",6,26,2015,9,6,26,2015,9,6,18,2014,14,5,12,2015,9
1,50000,375249,1,2990,5,5,21,17,"2014-11-06 11:00:00","2014-11-06 11:00:10","2014-08-15 10:48:46","2014-10-07 07:00:22",11,6,2014,11,11,6,2014,11,8,15,2014,10,10,7,2014,7
1,125000,402413,1,1817,7,7,14,11,"2015-03-29 01:59:00","2015-03-29 01:59:02","2014-09-10 12:47:29","2015-02-23 19:50:42",3,29,2015,1,3,29,2015,1,9,10,2014,12,2,23,2015,19
1,50000,160150,1,1208,8,8,14,12,"2015-06-02 22:10:25","2015-06-02 22:10:27","2015-04-01 04:08:09","2015-05-03 22:10:25",6,2,2015,22,6,2,2015,22,4,1,2015,4,5,3,2015,22
1,150000,582473,1,2902,6,6,18,14,"2016-10-28 08:46:22","2016-10-28 08:46:24","2016-09-01 22:44:05","2016-09-28 08:46:22",10,28,2016,8,10,28,2016,8,9,1,2016,22,9,28,2016,8
1,25000,471909,1,1263,7,5,24,14,"2015-11-01 15:40:27","2015-11-01 15:40:27","2014-05-20 19:11:51","2015-09-22 15:40:27",11,1,2015,15,11,1,2015,15,5,20,2014,19,9,22,2015,15
1,15000,170779.42,1,4693,6,6,20,13,"2014-01-25 18:36:31","2014-01-25 18:36:31","2013-12-06 21:15:25","2013-12-26 18:36:31",1,25,2014,18,1,25,2014,18,12,6,2013,21,12,26,2013,18
1,12000,56488,1,357,9,8,22,15,"2014-09-06 18:00:00","2014-09-06 18:00:13","2014-07-23 11:28:35","2014-07-31 01:53:06",9,6,2014,18,9,6,2014,18,7,23,2014,11,7,31,2014,1
1,50000,1576011.1,1,9023,10,7,24,15,"2015-03-03 07:53:01","2015-03-03 07:53:02","2014-10-17 01:58:58","2015-01-27 07:53:01",3,3,2015,7,3,3,2015,7,10,17,2014,1,1,27,2015,7
1,20000,24264.56,1,135,3,3,18,10,"2014-08-13 19:00:01","2014-08-13 19:00:11","2014-05-11 13:20:46","2014-07-14 19:00:01",8,13,2014,19,8,13,2014,19,5,11,2014,13,7,14,2014,19
1,50000,55833,1,333,6,6,16,11,"2014-11-19 10:25:46","2014-11-19 10:25:47","2014-08-19 09:27:22","2014-10-20 10:25:46",11,19,2014,10,11,19,2014,10,8,19,2014,9,10,20,2014,10
1,155000,210449,1,1486,9,6,18,16,"2014-12-19 22:30:00","2014-12-19 22:30:12","2014-07-10 20:27:52","2014-11-19 14:02:07",12,19,2014,22,12,19,2014,22,7,10,2014,20,11,19,2014,14
1,90000,227480,1,1509,7,5,20,14,"2014-09-25 16:00:07","2014-09-25 16:00:10","2014-06-03 04:04:13","2014-08-11 16:00:07",9,25,2014,16,9,25,2014,16,6,3,2014,4,8,11,2014,16
1,50000,209688.01,1,1550,6,6,16,11,"2015-05-08 19:00:00","2015-05-08 19:00:12","2015-03-28 17:07:32","2015-04-07 06:46:48",5,8,2015,19,5,8,2015,19,3,28,2015,17,4,7,2015,6
1,2e+05,759656,1,1973,10,7,22,11,"2015-03-24 09:35:10","2015-03-24 09:35:14","2015-01-06 14:54:17","2015-02-17 09:35:10",3,24,2015,9,3,24,2015,9,1,6,2015,14,2,17,2015,9
1,30000,83206,1,464,7,7,20,16,"2015-01-06 01:59:00","2015-01-06 01:59:02","2014-09-24 20:16:43","2014-11-18 13:49:22",1,6,2015,1,1,6,2015,1,9,24,2014,20,11,18,2014,13
1,8000,51536.75,1,303,4,4,19,14,"2013-03-09 13:18:50","2013-03-09 13:18:50","2012-12-08 00:00:22","2013-01-08 13:18:50",3,9,2013,13,3,9,2013,13,12,8,2012,0,1,8,2013,13
1,10000,115647,1,964,4,4,19,15,"2014-09-10 12:51:38","2014-09-10 12:51:38","2014-06-02 23:18:24","2014-08-06 12:51:38",9,10,2014,12,9,10,2014,12,6,2,2014,23,8,6,2014,12
1,15000,154647.84,1,709,6,5,21,16,"2014-03-09 14:01:13","2014-03-09 14:01:14","2013-11-14 20:12:38","2014-02-07 14:01:13",3,9,2014,14,3,9,2014,14,11,14,2013,20,2,7,2014,14
1,30000,35028.2,1,512,5,5,19,14,"2015-04-21 09:28:31","2015-04-21 09:28:33","2015-03-02 20:01:26","2015-03-17 09:28:31",4,21,2015,9,4,21,2015,9,3,2,2015,20,3,17,2015,9
1,1e+05,158449,1,398,5,5,14,10,"2015-01-13 03:53:40","2015-01-13 03:53:42","2014-10-02 16:11:23","2014-12-04 03:53:40",1,13,2015,3,1,13,2015,3,10,2,2014,16,12,4,2014,3
1,15000,19152,1,240,7,7,21,15,"2014-09-01 19:06:02","2014-09-01 19:06:02","2014-07-30 11:19:23","2014-08-02 19:06:02",9,1,2014,19,9,1,2014,19,7,30,2014,11,8,2,2014,19
1,7000,35136.21,1,1439,4,4,17,12,"2012-12-18 14:13:00","2012-12-18 14:13:00","2012-11-14 22:13:24","2012-11-28 04:51:29",12,18,2012,14,12,18,2012,14,11,14,2012,22,11,28,2012,4
1,25000,121496,1,1215,9,8,18,13,"2016-12-03 10:35:07","2016-12-03 10:35:07","2016-08-30 14:30:57","2016-10-24 10:35:07",12,3,2016,10,12,3,2016,10,8,30,2016,14,10,24,2016,10
1,30000,1353798,1,10766,6,6,20,12,"2016-08-03 01:59:00","2016-08-03 01:59:00","2016-06-16 20:05:05","2016-06-29 04:41:34",8,3,2016,1,8,3,2016,1,6,16,2016,20,6,29,2016,4
1,50000,604792.11,1,3456,10,8,18,11,"2016-07-12 07:33:50","2016-07-12 07:33:51","2016-05-05 14:33:23","2016-06-02 07:33:50",7,12,2016,7,7,12,2016,7,5,5,2016,14,6,2,2016,7
1,30000,414547,1,809,6,6,17,12,"2015-11-03 16:54:54","2015-11-03 16:54:54","2015-09-15 10:55:54","2015-10-04 16:54:54",11,3,2015,16,11,3,2015,16,9,15,2015,10,10,4,2015,16
1,50000,730363,1,5576,8,7,23,13,"2016-12-05 09:59:46","2016-12-05 09:59:46","2016-09-29 13:33:46","2016-10-25 09:59:46",12,5,2016,9,12,5,2016,9,9,29,2016,13,10,25,2016,9
1,67000,538723,1,3354,9,6,18,9,"2015-09-24 07:01:04","2015-09-24 07:01:04","2015-08-05 11:02:05","2015-08-25 07:01:04",9,24,2015,7,9,24,2015,7,8,5,2015,11,8,25,2015,7
1,6e+05,1343877,1,1180,11,9,14,11,"2016-12-15 09:51:13","2016-12-15 09:51:13","2016-09-02 01:20:13","2016-11-15 09:51:13",12,15,2016,9,12,15,2016,9,9,2,2016,1,11,15,2016,9
1,60000,186144.69,1,1109,8,4,21,14,"2016-06-30 23:59:00","2016-06-30 23:59:01","2016-03-06 13:37:55","2016-05-31 03:34:41",6,30,2016,23,6,30,2016,23,3,6,2016,13,5,31,2016,3
1,5000,31636.23,1,172,3,3,17,14,"2014-02-20 15:26:54","2014-02-20 15:26:54","2013-12-07 21:55:22","2014-01-21 15:26:54",2,20,2014,15,2,20,2014,15,12,7,2013,21,1,21,2014,15
1,1e+05,114289,1,1087,9,8,20,11,"2015-01-13 10:51:21","2015-01-13 10:51:21","2014-11-25 03:42:48","2014-12-02 10:51:21",1,13,2015,10,1,13,2015,10,11,25,2014,3,12,2,2014,10
1,50000,67167,1,396,9,7,23,13,"2016-12-09 01:59:00","2016-12-09 01:59:00","2016-09-28 16:54:24","2016-10-18 08:31:30",12,9,2016,1,12,9,2016,1,9,28,2016,16,10,18,2016,8
1,140000,514140,1,3069,9,8,26,16,"2016-08-11 20:14:31","2016-08-11 20:14:33","2016-05-25 20:34:51","2016-06-27 20:14:31",8,11,2016,20,8,11,2016,20,5,25,2016,20,6,27,2016,20
1,80000,249659,1,1282,10,8,21,13,"2016-12-30 15:00:00","2016-12-30 15:00:00","2016-10-10 04:07:33","2016-11-01 04:59:58",12,30,2016,15,12,30,2016,15,10,10,2016,4,11,1,2016,4
1,35000,1144399.78,1,8897,5,5,18,10,"2016-07-02 02:00:00","2016-07-02 02:00:00","2016-04-10 17:31:35","2016-05-17 07:49:38",7,2,2016,2,7,2,2016,2,4,10,2016,17,5,17,2016,7
1,1000,1258,1,34,10,7,22,15,"2014-08-27 09:52:19","2014-08-27 09:52:19","2014-07-15 22:32:41","2014-07-28 09:52:19",8,27,2014,9,8,27,2014,9,7,15,2014,22,7,28,2014,9
1,1e+05,583687,1,3135,6,6,22,12,"2016-12-16 06:00:00","2016-12-16 06:00:00","2016-08-30 10:13:28","2016-11-14 04:34:15",12,16,2016,6,12,16,2016,6,8,30,2016,10,11,14,2016,4
1,10000,24900,1,200,6,6,16,12,"2015-03-09 22:59:00","2015-03-09 22:59:03","2014-08-11 02:22:46","2015-01-27 08:54:06",3,9,2015,22,3,9,2015,22,8,11,2014,2,1,27,2015,8
1,1e+05,622785,1,9095,10,6,15,10,"2015-11-07 14:30:34","2015-11-07 14:30:35","2015-04-01 00:58:37","2015-10-07 14:30:34",11,7,2015,14,11,7,2015,14,4,1,2015,0,10,7,2015,14
1,75000,200819,1,1673,7,7,16,11,"2016-09-01 07:52:19","2016-09-01 07:52:21","2016-07-01 15:05:06","2016-08-02 07:52:19",9,1,2016,7,9,1,2016,7,7,1,2016,15,8,2,2016,7
1,98000,100721.5,1,619,11,9,24,18,"2016-12-01 10:31:39","2016-12-01 10:31:39","2016-10-01 16:38:28","2016-11-01 10:31:39",12,1,2016,10,12,1,2016,10,10,1,2016,16,11,1,2016,10
1,50000,251126,1,1681,12,11,22,15,"2016-11-24 05:17:07","2016-11-24 05:17:07","2016-06-28 10:14:50","2016-10-10 05:17:07",11,24,2016,5,11,24,2016,5,6,28,2016,10,10,10,2016,5
1,75000,120599.22,1,1676,6,6,13,8,"2015-08-27 18:36:30","2015-08-27 18:36:30","2015-07-21 09:40:18","2015-07-28 18:36:30",8,27,2015,18,8,27,2015,18,7,21,2015,9,7,28,2015,18
1,50000,110483.01,1,1301,9,9,11,9,"2015-12-13 18:46:27","2015-12-13 18:46:27","2015-10-19 02:00:50","2015-10-29 18:46:27",12,13,2015,18,12,13,2015,18,10,19,2015,2,10,29,2015,18
1,50000,63055.5,1,911,6,6,21,13,"2015-12-08 01:25:20","2015-12-08 01:25:21","2015-10-04 13:41:38","2015-10-27 01:25:20",12,8,2015,1,12,8,2015,1,10,4,2015,13,10,27,2015,1
1,75000,153585.01,1,525,3,3,22,10,"2012-03-31 23:00:00","2012-03-31 23:00:50","2012-01-31 17:49:55","2012-02-14 01:14:36",3,31,2012,23,3,31,2012,23,1,31,2012,17,2,14,2012,1
1,50000,311198,1,689,10,6,24,14,"2015-09-12 17:01:06","2015-09-12 17:01:06","2015-08-10 07:55:58","2015-08-13 17:01:06",9,12,2015,17,9,12,2015,17,8,10,2015,7,8,13,2015,17
1,50000,1086819,1,7117,11,8,16,13,"2016-11-04 08:01:25","2016-11-04 08:01:26","2016-09-13 13:49:30","2016-09-20 08:01:25",11,4,2016,8,11,4,2016,8,9,13,2016,13,9,20,2016,8
1,20000,103748,1,749,7,5,9,6,"2016-06-06 16:45:05","2016-06-06 16:45:09","2016-04-29 10:38:15","2016-05-02 16:45:05",6,6,2016,16,6,6,2016,16,4,29,2016,10,5,2,2016,16
1,2e+05,303292.58,1,4148,8,5,16,9,"2015-08-26 21:06:53","2015-08-26 21:06:53","2015-07-21 15:02:45","2015-07-26 21:06:53",8,26,2015,21,8,26,2015,21,7,21,2015,15,7,26,2015,21
1,50000,93471,1,619,5,5,19,13,"2016-05-13 20:00:00","2016-05-13 20:00:03","2016-03-07 13:27:33","2016-03-29 06:02:59",5,13,2016,20,5,13,2016,20,3,7,2016,13,3,29,2016,6
1,7000,48960.53,1,1187,9,7,13,10,"2015-03-09 09:37:25","2015-03-09 09:37:25","2015-01-31 12:43:01","2015-02-07 09:37:25",3,9,2015,9,3,9,2015,9,1,31,2015,12,2,7,2015,9
1,1e+05,470310.46,1,17218,9,8,24,15,"2014-10-30 09:21:29","2014-10-30 09:21:29","2014-09-15 18:25:53","2014-09-30 09:21:29",10,30,2014,9,10,30,2014,9,9,15,2014,18,9,30,2014,9
1,50000,109127,1,196,6,6,17,11,"2016-09-16 10:59:30","2016-09-16 10:59:30","2016-07-21 11:50:47","2016-08-16 10:59:30",9,16,2016,10,9,16,2016,10,7,21,2016,11,8,16,2016,10
1,50000,100390,1,460,4,4,18,13,"2015-06-23 11:20:41","2015-06-23 11:20:43","2015-05-04 17:30:24","2015-05-26 11:20:41",6,23,2015,11,6,23,2015,11,5,4,2015,17,5,26,2015,11
1,33000,711397,1,1901,5,5,22,16,"2016-12-16 10:50:05","2016-12-16 10:50:06","2016-08-03 14:01:36","2016-11-01 10:50:05",12,16,2016,10,12,16,2016,10,8,3,2016,14,11,1,2016,10
1,7500,131850,1,1911,7,7,24,14,"2016-11-14 07:57:37","2016-11-14 07:57:37","2016-08-12 12:04:38","2016-10-05 07:57:37",11,14,2016,7,11,14,2016,7,8,12,2016,12,10,5,2016,7
1,125000,169160,1,313,9,7,23,17,"2016-10-26 09:58:55","2016-10-26 09:58:55","2016-09-08 12:36:22","2016-09-26 09:58:55",10,26,2016,9,10,26,2016,9,9,8,2016,12,9,26,2016,9
1,50000,1021583.52,1,6297,9,7,24,16,"2015-08-20 10:00:00","2015-08-20 10:00:12","2015-06-10 10:45:05","2015-07-07 12:02:15",8,20,2015,10,8,20,2015,10,6,10,2015,10,7,7,2015,12
1,40000,99161.01,1,2824,8,8,10,6,"2014-09-24 19:00:00","2014-09-24 19:00:11","2014-05-03 17:54:44","2014-08-24 13:29:39",9,24,2014,19,9,24,2014,19,5,3,2014,17,8,24,2014,13
1,25000,76926.25,1,864,9,9,9,9,"2015-12-17 19:00:00","2015-12-17 19:00:00","2015-10-15 14:42:13","2015-11-17 14:08:54",12,17,2015,19,12,17,2015,19,10,15,2015,14,11,17,2015,14
1,30000,37584,1,546,6,6,22,14,"2016-05-18 11:59:00","2016-05-18 11:59:00","2016-03-15 18:35:53","2016-04-12 13:02:30",5,18,2016,11,5,18,2016,11,3,15,2016,18,4,12,2016,13
1,5000,30839,1,339,5,5,16,12,"2014-10-20 22:29:06","2014-10-20 22:29:06","2014-09-01 20:48:17","2014-09-20 22:29:06",10,20,2014,22,10,20,2014,22,9,1,2014,20,9,20,2014,22
1,75000,130575,1,487,6,6,18,13,"2015-08-07 01:18:32","2015-08-07 01:18:32","2015-07-01 04:34:05","2015-07-08 01:18:32",8,7,2015,1,8,7,2015,1,7,1,2015,4,7,8,2015,1
1,500,909,1,15,6,6,18,12,"2014-11-22 19:13:00","2014-11-22 19:13:02","2014-09-16 19:13:37","2014-10-16 19:09:06",11,22,2014,19,11,22,2014,19,9,16,2014,19,10,16,2014,19
1,2e+05,319193,1,2229,11,10,24,14,"2016-09-02 08:02:20","2016-09-02 08:02:20","2016-06-16 12:05:23","2016-07-19 08:02:20",9,2,2016,8,9,2,2016,8,6,16,2016,12,7,19,2016,8
1,50000,181689,1,1065,5,5,23,13,"2015-02-14 08:56:00","2015-02-14 08:56:00","2014-12-31 12:00:11","2015-01-15 08:56:00",2,14,2015,8,2,14,2015,8,12,31,2014,12,1,15,2015,8
1,1e+05,401666.78,1,1872,6,6,18,11,"2015-01-02 05:00:13","2015-01-02 05:00:13","2014-10-09 10:28:34","2014-12-03 05:00:13",1,2,2015,5,1,2,2015,5,10,9,2014,10,12,3,2014,5
1,40000,44430,1,720,9,7,18,10,"2014-11-20 03:02:40","2014-11-20 03:02:41","2014-09-26 08:11:46","2014-10-21 03:02:40",11,20,2014,3,11,20,2014,3,9,26,2014,8,10,21,2014,3
1,25000,250230,1,1435,8,8,17,16,"2015-02-05 23:00:00","2015-02-05 23:00:12","2014-11-23 14:55:40","2015-01-06 09:40:27",2,5,2015,23,2,5,2015,23,11,23,2014,14,1,6,2015,9
1,55000,88115,1,1061,8,8,25,14,"2016-02-15 16:49:20","2016-02-15 16:49:20","2015-12-29 12:59:00","2016-01-06 16:49:20",2,15,2016,16,2,15,2016,16,12,29,2015,12,1,6,2016,16
1,5000,519070.51,1,4013,8,7,17,15,"2015-08-25 00:00:00","2015-08-25 00:00:15","2015-07-04 00:37:58","2015-07-11 11:55:04",8,25,2015,0,8,25,2015,0,7,4,2015,0,7,11,2015,11
1,24000,80231,1,934,10,8,20,11,"2015-10-24 11:00:10","2015-10-24 11:00:12","2015-08-20 16:04:26","2015-09-24 11:00:10",10,24,2015,11,10,24,2015,11,8,20,2015,16,9,24,2015,11
1,25000,114892.11,1,749,9,9,20,17,"2014-11-13 22:00:00","2014-11-13 22:00:10","2014-08-19 02:55:16","2014-10-06 17:59:59",11,13,2014,22,11,13,2014,22,8,19,2014,2,10,6,2014,17
1,30000,71281,1,860,7,6,21,16,"2015-08-28 06:52:01","2015-08-28 06:52:01","2015-06-14 12:50:13","2015-07-14 06:52:01",8,28,2015,6,8,28,2015,6,6,14,2015,12,7,14,2015,6
1,40000,201560,0,1622,6,6,20,13,"2017-01-08 16:59:00","2017-01-08 16:59:00","2016-11-23 13:51:42","2016-12-06 01:00:15",1,8,2017,16,1,8,2017,16,11,23,2016,13,12,6,2016,1
1,40000,47054,0,382,10,7,18,14,"2016-06-03 12:02:33","2016-06-03 12:02:33","2016-01-07 18:02:50","2016-05-04 12:02:33",6,3,2016,12,6,3,2016,12,1,7,2016,18,5,4,2016,12
1,5000,30001,0,428,9,8,19,14,"2015-03-02 01:59:00","2015-03-02 01:59:03","2015-01-09 15:22:40","2015-01-29 01:56:37",3,2,2015,1,3,2,2015,1,1,9,2015,15,1,29,2015,1
1,15000,18079,0,204,8,7,21,14,"2016-12-02 11:02:38","2016-12-02 11:02:38","2016-08-11 04:27:52","2016-11-02 11:02:38",12,2,2016,11,12,2,2016,11,8,11,2016,4,11,2,2016,11
1,20000,71865,0,1455,7,7,19,13,"2016-10-28 10:38:59","2016-10-28 10:39:00","2016-07-14 14:16:53","2016-09-28 10:38:59",10,28,2016,10,10,28,2016,10,7,14,2016,14,9,28,2016,10
1,20000,22109.6,0,900,8,7,21,14,"2016-06-10 09:38:57","2016-06-10 09:38:57","2016-04-14 05:55:20","2016-05-10 09:38:57",6,10,2016,9,6,10,2016,9,4,14,2016,5,5,10,2016,9
1,50000,53687.12,0,394,8,8,22,14,"2015-10-22 05:00:00","2015-10-22 05:00:16","2014-12-20 15:38:11","2015-09-08 11:00:12",10,22,2015,5,10,22,2015,5,12,20,2014,15,9,8,2015,11
1,1e+05,156312,0,215,8,8,19,16,"2016-09-29 10:00:00","2016-09-29 10:00:00","2016-06-14 02:55:51","2016-08-02 20:55:17",9,29,2016,10,9,29,2016,10,6,14,2016,2,8,2,2016,20
1,90000,135844,0,373,9,8,20,14,"2016-12-14 22:59:00","2016-12-14 22:59:00","2016-10-31 12:40:58","2016-11-17 08:54:39",12,14,2016,22,12,14,2016,22,10,31,2016,12,11,17,2016,8
1,75000,93161,0,1051,11,11,21,14,"2016-12-12 23:00:00","2016-12-12 23:00:04","2016-10-17 22:50:50","2016-11-02 22:42:11",12,12,2016,23,12,12,2016,23,10,17,2016,22,11,2,2016,22
1,10000,20158,1,477,8,7,20,12,"2016-05-14 12:01:34","2016-05-14 12:01:35","2016-03-07 09:24:44","2016-03-15 12:01:34",5,14,2016,12,5,14,2016,12,3,7,2016,9,3,15,2016,12
1,8000,61169,0,1436,10,9,11,11,"2016-07-03 21:07:08","2016-07-03 21:07:08","2016-04-18 11:31:18","2016-05-27 21:07:08",7,3,2016,21,7,3,2016,21,4,18,2016,11,5,27,2016,21
1,35000,229958,0,1822,8,7,24,15,"2015-10-12 06:40:19","2015-10-12 06:40:19","2015-08-09 02:12:28","2015-08-28 06:40:19",10,12,2015,6,10,12,2015,6,8,9,2015,2,8,28,2015,6
1,12000,1039829.31,0,8952,9,7,12,10,"2017-02-08 06:39:40","2017-02-08 06:39:42","2016-12-09 04:59:30","2016-12-10 06:39:40",2,8,2017,6,2,8,2017,6,12,9,2016,4,12,10,2016,6
1,5000,24807,0,361,4,3,15,10,"2016-12-01 19:00:00","2016-12-01 19:00:01","2016-10-17 16:17:44","2016-10-27 11:50:35",12,1,2016,19,12,1,2016,19,10,17,2016,16,10,27,2016,11
1,8000,10326,0,247,10,8,20,15,"2016-11-21 17:00:00","2016-11-21 17:00:01","2016-08-25 13:45:36","2016-10-19 11:21:44",11,21,2016,17,11,21,2016,17,8,25,2016,13,10,19,2016,11
1,20000,24239,0,236,11,11,23,14,"2017-01-10 22:08:00","2017-01-10 22:08:01","2016-11-18 22:00:34","2016-12-06 08:00:35",1,10,2017,22,1,10,2017,22,11,18,2016,22,12,6,2016,8
1,25000,30555,0,243,9,8,16,13,"2015-12-22 19:00:00","2015-12-22 19:00:01","2015-10-30 17:45:31","2015-11-23 20:57:52",12,22,2015,19,12,22,2015,19,10,30,2015,17,11,23,2015,20
1,12500,45784,1,296,5,5,23,16,"2015-07-11 00:55:55","2015-07-11 00:55:55","2015-05-18 10:46:59","2015-05-27 00:55:55",7,11,2015,0,7,11,2015,0,5,18,2015,10,5,27,2015,0
1,1000,32222,0,131,2,2,15,14,"2017-01-18 13:05:51","2017-01-18 13:05:52","2016-11-28 10:15:48","2016-12-19 13:05:51",1,18,2017,13,1,18,2017,13,11,28,2016,10,12,19,2016,13
1,50000,50335,0,20,7,7,7,5,"2016-07-08 11:09:08","2016-07-08 11:09:09","2015-05-07 20:39:52","2016-06-08 11:09:08",7,8,2016,11,7,8,2016,11,5,7,2015,20,6,8,2016,11
1,20000,20350,0,95,9,8,22,17,"2016-06-30 21:00:00","2016-06-30 21:00:00","2016-05-14 21:29:11","2016-05-24 20:11:08",6,30,2016,21,6,30,2016,21,5,14,2016,21,5,24,2016,20
1,30000,30280,0,386,9,7,14,10,"2016-07-07 02:23:57","2016-07-07 02:23:58","2016-05-31 10:30:06","2016-06-07 02:23:57",7,7,2016,2,7,7,2016,2,5,31,2016,10,6,7,2016,2
1,50000,202306,0,1633,6,6,19,10,"2015-12-12 02:42:08","2015-12-12 02:42:08","2015-09-20 08:01:31","2015-10-28 02:42:08",12,12,2015,2,12,12,2015,2,9,20,2015,8,10,28,2015,2
1,30000,40368,0,723,4,3,15,9,"2017-01-27 10:35:11","2017-01-27 10:35:11","2016-02-21 07:54:48","2016-11-28 10:35:11",1,27,2017,10,1,27,2017,10,2,21,2016,7,11,28,2016,10
1,40000,50237,1,673,8,7,21,20,"2015-01-04 01:59:00","2015-01-04 01:59:01","2014-09-09 18:54:31","2014-11-20 20:10:03",1,4,2015,1,1,4,2015,1,9,9,2014,18,11,20,2014,20
1,7000,18230,0,223,7,6,18,17,"2016-08-26 02:33:49","2016-08-26 02:33:49","2016-07-03 21:13:12","2016-07-22 02:33:49",8,26,2016,2,8,26,2016,2,7,3,2016,21,7,22,2016,2
1,50000,50667,0,303,9,8,21,16,"2016-04-15 00:58:32","2016-04-15 00:58:32","2016-02-20 22:15:27","2016-03-16 00:58:32",4,15,2016,0,4,15,2016,0,2,20,2016,22,3,16,2016,0
1,50000,56888,0,385,7,7,12,10,"2016-11-16 07:00:38","2016-11-16 07:00:39","2016-09-29 17:36:01","2016-10-12 07:00:38",11,16,2016,7,11,16,2016,7,9,29,2016,17,10,12,2016,7
1,25000,378758.99,0,9830,8,7,19,14,"2016-12-27 06:29:55","2016-12-27 06:29:55","2016-10-27 01:06:46","2016-11-01 06:29:55",12,27,2016,6,12,27,2016,6,10,27,2016,1,11,1,2016,6
1,1000,4702,0,60,9,9,19,17,"2016-09-12 12:00:00","2016-09-12 12:00:00","2016-07-25 09:42:12","2016-08-01 11:38:23",9,12,2016,12,9,12,2016,12,7,25,2016,9,8,1,2016,11
1,5000,6128,0,49,2,2,4,2,"2016-10-14 20:58:01","2016-10-14 20:58:02","2016-09-05 16:41:55","2016-09-14 20:58:01",10,14,2016,20,10,14,2016,20,9,5,2016,16,9,14,2016,20
1,10000,29396,0,232,8,8,16,16,"2016-07-20 19:00:00","2016-07-20 19:00:00","2016-06-06 12:47:05","2016-06-17 15:39:02",7,20,2016,19,7,20,2016,19,6,6,2016,12,6,17,2016,15
